     20.07 	4 	OFFICIAL
     20.13 	4 	OFFICIAL
     20.09 	4 	OFFICIAL
     20.16 	4 	OFFICIAL
     20.16 	4 	OFFICIAL
     20.06 	4 	OFFICIAL
     20.05 	4 	OFFICIAL
     20.11 	4 	OFFICIAL
     20.14 	4 	OFFICIAL
     20.23 	4 	OFFICIAL
     20.15 	4 	OFFICIAL
     20.17 	4 	OFFICIAL
     20.10 	4 	OFFICIAL
     20.18 	4 	OFFICIAL
     20.27 	4 	OFFICIAL
     20.11 	4 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.42 	5 	OFFICIAL
     17.43 	5 	OFFICIAL
     17.46 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.33 	5 	OFFICIAL
     17.34 	5 	OFFICIAL
     17.33 	5 	OFFICIAL
     17.44 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.44 	5 	OFFICIAL
     17.40 	5 	OFFICIAL
     17.34 	5 	OFFICIAL
     17.30 	5 	OFFICIAL
     17.37 	5 	OFFICIAL
     17.43 	5 	OFFICIAL
     17.42 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.37 	5 	OFFICIAL
     17.33 	5 	OFFICIAL
     17.31 	5 	OFFICIAL
     17.47 	5 	OFFICIAL
     17.39 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     17.45 	5 	OFFICIAL
     17.31 	5 	OFFICIAL
     17.41 	5 	OFFICIAL
     15.61 	6 	OFFICIAL
     15.78 	6 	OFFICIAL
     15.60 	6 	OFFICIAL
     15.74 	6 	OFFICIAL
     15.61 	6 	OFFICIAL
     15.69 	6 	OFFICIAL
     15.68 	6 	OFFICIAL
     15.56 	6 	OFFICIAL
     15.76 	6 	OFFICIAL
     15.58 	6 	OFFICIAL
     15.77 	6 	OFFICIAL
     15.64 	6 	OFFICIAL
     15.76 	6 	OFFICIAL
     15.60 	6 	OFFICIAL
     15.71 	6 	OFFICIAL
     15.73 	6 	OFFICIAL
     15.73 	6 	OFFICIAL
     15.76 	6 	OFFICIAL
     15.72 	6 	OFFICIAL
     15.68 	6 	OFFICIAL
     15.70 	6 	OFFICIAL
     15.63 	6 	OFFICIAL
     15.59 	6 	OFFICIAL
     15.70 	6 	OFFICIAL
     15.61 	6 	OFFICIAL
     15.61 	6 	OFFICIAL
     15.65 	6 	OFFICIAL
     15.67 	6 	OFFICIAL
     15.75 	6 	OFFICIAL
     15.61 	6 	OFFICIAL
     15.59 	6 	OFFICIAL
     49.92 	1 	DASH
     49.70 	1 	DASH
     49.59 	1 	DASH
     49.81 	1 	DASH
     49.66 	1 	DASH
     50.01 	1 	DASH
     49.54 	1 	DASH
     49.91 	1 	DASH
     49.94 	1 	DASH
     49.74 	1 	DASH
     49.98 	1 	DASH
     49.87 	1 	DASH
     49.72 	1 	DASH
     50.31 	1 	DASH
     49.98 	1 	DASH
     49.60 	1 	DASH
     49.53 	1 	DASH
     49.67 	1 	DASH
     49.55 	1 	DASH
     49.64 	1 	DASH
     49.68 	1 	DASH
     49.99 	1 	DASH
     49.80 	1 	DASH
     49.49 	1 	DASH
     49.67 	1 	DASH
     49.81 	1 	DASH
     49.77 	1 	DASH
     49.59 	1 	DASH
     49.77 	1 	DASH
     32.28 	2 	DASH
     32.35 	2 	DASH
     32.29 	2 	DASH
     32.34 	2 	DASH
     32.30 	2 	DASH
     32.25 	2 	DASH
     32.44 	2 	DASH
     32.32 	2 	DASH
     32.13 	2 	DASH
     32.36 	2 	DASH
     32.27 	2 	DASH
     32.34 	2 	DASH
     32.20 	2 	DASH
     32.21 	2 	DASH
     32.33 	2 	DASH
     32.45 	2 	DASH
     32.29 	2 	DASH
     32.30 	2 	DASH
     32.16 	2 	DASH
     32.16 	2 	DASH
     32.26 	2 	DASH
     32.24 	2 	DASH
     32.21 	2 	DASH
     32.27 	2 	DASH
     32.30 	2 	DASH
     32.27 	2 	DASH
     32.36 	2 	DASH
     32.22 	2 	DASH
     32.24 	2 	DASH
     32.35 	2 	DASH
     23.10 	3 	DASH
     22.97 	3 	DASH
     23.01 	3 	DASH
     23.03 	3 	DASH
     23.06 	3 	DASH
     23.03 	3 	DASH
     23.08 	3 	DASH
     23.05 	3 	DASH
     23.07 	3 	DASH
     23.11 	3 	DASH
     23.04 	3 	DASH
     22.94 	3 	DASH
     23.07 	3 	DASH
     23.09 	3 	DASH
     23.07 	3 	DASH
     23.12 	3 	DASH
     22.97 	3 	DASH
     23.02 	3 	DASH
     23.09 	3 	DASH
     23.06 	3 	DASH
     23.08 	3 	DASH
     22.95 	3 	DASH
     22.99 	3 	DASH
     23.06 	3 	DASH
     23.08 	3 	DASH
     22.98 	3 	DASH
     23.02 	3 	DASH
     23.05 	3 	DASH
     23.11 	3 	DASH
     23.07 	3 	DASH
     18.35 	4 	DASH
     18.45 	4 	DASH
     18.38 	4 	DASH
     18.39 	4 	DASH
     18.42 	4 	DASH
     18.41 	4 	DASH
     18.37 	4 	DASH
     18.40 	4 	DASH
     18.36 	4 	DASH
     18.35 	4 	DASH
     18.38 	4 	DASH
     18.27 	4 	DASH
     18.33 	4 	DASH
     18.42 	4 	DASH
     18.34 	4 	DASH
     18.31 	4 	DASH
     18.38 	4 	DASH
     18.32 	4 	DASH
     18.65 	4 	DASH
     18.40 	4 	DASH
     18.39 	4 	DASH
     18.34 	4 	DASH
     18.37 	4 	DASH
     18.37 	4 	DASH
     18.40 	4 	DASH
     18.45 	4 	DASH
     18.37 	4 	DASH
     18.37 	4 	DASH
     18.38 	4 	DASH
     18.34 	4 	DASH
     15.61 	5 	DASH
     15.57 	5 	DASH
     15.58 	5 	DASH
     15.62 	5 	DASH
     15.61 	5 	DASH
     15.62 	5 	DASH
     15.64 	5 	DASH
     15.64 	5 	DASH
     15.70 	5 	DASH
     15.67 	5 	DASH
     15.65 	5 	DASH
     15.68 	5 	DASH
     15.65 	5 	DASH
     15.66 	5 	DASH
     15.61 	5 	DASH
     15.59 	5 	DASH
     15.65 	5 	DASH
     15.64 	5 	DASH
     15.62 	5 	DASH
     15.64 	5 	DASH
     15.56 	5 	DASH
     15.64 	5 	DASH
     15.65 	5 	DASH
     15.69 	5 	DASH
     15.59 	5 	DASH
     15.60 	5 	DASH
     15.67 	5 	DASH
     15.68 	5 	DASH
     15.60 	5 	DASH
     15.61 	5 	DASH
     13.87 	6 	DASH
     14.06 	6 	DASH
     13.90 	6 	DASH
     13.89 	6 	DASH
     14.06 	6 	DASH
     13.82 	6 	DASH
     14.01 	6 	DASH
     14.00 	6 	DASH
     13.89 	6 	DASH
     13.95 	6 	DASH
     13.94 	6 	DASH
     13.97 	6 	DASH
     13.99 	6 	DASH
     13.90 	6 	DASH
     13.91 	6 	DASH
     13.95 	6 	DASH
     13.92 	6 	DASH
     13.99 	6 	DASH
     13.89 	6 	DASH
     13.98 	6 	DASH
     13.99 	6 	DASH
     13.85 	6 	DASH
     14.05 	6 	DASH
     13.93 	6 	DASH
     13.91 	6 	DASH
     13.99 	6 	DASH
     13.84 	6 	DASH
     14.03 	6 	DASH
     13.99 	6 	DASH
     13.91 	6 	DASH
     13.97 	6 	DASH
